"Company","booking_date","amount","balance","tags"
"1","16/12/2019 00:00:00+00","-2328.24",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-15350.28",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-1472.9",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-416.6",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-2517.58",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-945.9",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-604",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-1354.5",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-8995.5",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-4194.78",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-2018.35",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-3387.4",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-2571.46",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-78.54",,"[expenditure]"
"1","16/12/2019 00:00:00+00","-0.38",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-0.23",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-0.34",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-0.26",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","-129000",,"[expenditure, material-supply]"
"1","16/12/2019 00:00:00+00","119786",,"[revenue, sales]"
"1","16/12/2019 00:00:00+00","9780",,"[revenue, sales]"
"1","16/12/2019 00:00:00+00","1270",,"[revenue]"
"1","16/12/2019 00:00:00+00","8370",,"[revenue]"
"1","16/12/2019 00:00:00+00","1390.5",,"[revenue, sales]"
"1","16/12/2019 00:00:00+00","2657.2",,"[revenue, sales]"
"1","16/12/2019 00:00:00+00","4390.56",,"[revenue, sales]"
"1","16/12/2019 00:00:00+00","21580",,"[revenue]"
"1","16/12/2019 00:00:00+00","10200",,"[revenue, sales]"
"1","16/12/2019 00:00:00+00","5825.26",,"[revenue, sales]"
"1","16/12/2019 00:00:00+00","10230",,"[revenue, sales]"
"1","16/12/2019 00:00:00+00","7600",,"[revenue]"
"1","16/12/2019 00:00:00+00","3640",,"[revenue, sales]"
"1","16/12/2019 00:00:00+00","9650",,"[revenue]"
"1","16/12/2019 00:00:00+00","5490",,"[revenue]"
"1","16/12/2019 00:00:00+00","8061.84",,"[revenue, sales]"
"1","16/12/2019 00:00:00+00","-4",,"[expenditure, credit-card]"
"1","16/12/2019 00:00:00+00","-1099.44",,"[expenditure, administration, material-supply]"
"1","16/12/2019 00:00:00+00","-24072.41",,"[expenditure, credit-card, credit, material-supply]"
"1","16/12/2019 00:00:00+00","40000",,"[revenue, deposit]"
"1","17/12/2019 00:00:00+00","-3631",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-1105.41",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-4355.2",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-881",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-1796",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-7176.41",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-2294.99",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-331",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-2551.5",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-3355.49",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-1944",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-1697.9",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-202.5",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-700",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-4154.17",,"[expenditure, law, tax, material-supply]"
"1","17/12/2019 00:00:00+00","-3367.7",,"[expenditure, law, tax, material-supply]"
"1","17/12/2019 00:00:00+00","-75.6",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-836.69",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-456.37",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-143.87",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-886.28",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-202.3",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-54.81",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-143.72",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-36.87",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-95.83",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-6069",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-2901.61",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-244.18",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-165.41",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-59573.89",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-4902.8",,"[expenditure]"
"1","17/12/2019 00:00:00+00","-3750",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-0.03",,"[expenditure, material-supply]"
"1","17/12/2019 00:00:00+00","-26.36",,"[expenditure]"
"1","17/12/2019 00:00:00+00","-3214.28",,"[expenditure]"
"1","17/12/2019 00:00:00+00","-17.4",,"[expenditure]"
"1","17/12/2019 00:00:00+00","2030",,"[revenue]"
"1","17/12/2019 00:00:00+00","3030",,"[revenue]"
"1","17/12/2019 00:00:00+00","60000",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","4730",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","1960",,"[revenue]"
"1","17/12/2019 00:00:00+00","1514.32",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","866.68",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","1676.22",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","8733.51",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","9038.28",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","2331.59",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","9044.62",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","6046",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","10058.81",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","1390",,"[revenue]"
"1","17/12/2019 00:00:00+00","3640",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","3990",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","33127.66",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","26.36",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","17.4",,"[revenue, sales]"
"1","17/12/2019 00:00:00+00","-4",,"[expenditure]"
"1","17/12/2019 00:00:00+00","-4",,"[expenditure, credit-card]"
"1","17/12/2019 00:00:00+00","-4",,"[expenditure]"
"1","17/12/2019 00:00:00+00","-4",,"[expenditure]"
"1","18/12/2019 00:00:00+00","-716",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-2617.79",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-3822.7",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-1073.6",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-4524",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-5454.22",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-2801.8",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-1464.5",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-6553.37",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-3102.4",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-4178",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-14553.37",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-5479",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-10635.02",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-575",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-2234.01",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-7235.53",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-3696.98",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-300",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","-15829.98",,"[expenditure, material-supply]"
"1","18/12/2019 00:00:00+00","6680",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","10000",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","1342.88",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","2847.68",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","1476.22",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","2638.15",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","1571.46",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","100",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","5710",,"[revenue]"
"1","18/12/2019 00:00:00+00","2665.47",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","3470",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","3390",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","9382.44",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","7121.49",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","3062.86",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","17290",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","4235.72",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","232.88",,"[revenue, sales]"
"1","18/12/2019 00:00:00+00","39830.28",,"[revenue]"
"1","18/12/2019 00:00:00+00","-4",,"[expenditure, credit-card]"
"1","19/12/2019 00:00:00+00","-1.86",,"[expenditure]"
"1","19/12/2019 00:00:00+00","-3",,"[expenditure]"
"1","19/12/2019 00:00:00+00","-3",,"[expenditure]"
"1","19/12/2019 00:00:00+00","-208.83",,"[expenditure]"
"1","19/12/2019 00:00:00+00","-0.26",,"[expenditure, material-supply]"
"1","19/12/2019 00:00:00+00","-0.46",,"[expenditure, material-supply]"
"1","19/12/2019 00:00:00+00","-0.49",,"[expenditure, material-supply]"
"1","19/12/2019 00:00:00+00","-0.49",,"[expenditure, material-supply]"
"1","19/12/2019 00:00:00+00","-51529.86",,"[expenditure, material-supply]"
"1","19/12/2019 00:00:00+00","1104.78",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","1800.04",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","8628.74",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","5085.82",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","1847.66",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","2733.39",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","1242.88",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","3509.59",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","2057.18",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","4752.48",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","3874.42",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","3906.12",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","2059.57",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","19109.31",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","3",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","3",,"[revenue, sales]"
"1","19/12/2019 00:00:00+00","-4",,"[expenditure]"
"1","19/12/2019 00:00:00+00","-34.99",,"[expenditure, material-supply]"
"1","19/12/2019 00:00:00+00","-4.79",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-158.87",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-172.15",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-68.75",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-277.88",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-463.62",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-158.27",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-396.1",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-169.11",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-170.86",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-146.4",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-658.86",,"[insurance, expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-37.64",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-749.7",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-859.78",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-17.64",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-3",,"[expenditure]"
"1","20/12/2019 00:00:00+00","-0.19",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-0.31",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-90129.02",,"[expenditure]"
"1","20/12/2019 00:00:00+00","-168171.92",,"[expenditure]"
"1","20/12/2019 00:00:00+00","-27745.29",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-615.8",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-624.5",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-1190.04",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-2992.28",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-2043",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-558",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-3423",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-45",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-1196.71",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-3193.72",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-3301",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-4346.26",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-1677.09",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-46539.86",,"[expenditure, tax, salary-extra-costs, salary, material-supply]"
"1","20/12/2019 00:00:00+00","222",,"[revenue]"
"1","20/12/2019 00:00:00+00","10550",,"[revenue]"
"1","20/12/2019 00:00:00+00","3430",,"[revenue, sales]"
"1","20/12/2019 00:00:00+00","294.95",,"[revenue]"
"1","20/12/2019 00:00:00+00","30",,"[revenue]"
"1","20/12/2019 00:00:00+00","2981.01",,"[revenue, sales]"
"1","20/12/2019 00:00:00+00","1790.51",,"[revenue, sales]"
"1","20/12/2019 00:00:00+00","2238.14",,"[revenue, sales]"
"1","20/12/2019 00:00:00+00","4571.52",,"[revenue, sales]"
"1","20/12/2019 00:00:00+00","2759.05",,"[revenue, sales]"
"1","20/12/2019 00:00:00+00","2428.74",,"[revenue, sales]"
"1","20/12/2019 00:00:00+00","43",,"[revenue]"
"1","20/12/2019 00:00:00+00","700",,"[revenue]"
"1","20/12/2019 00:00:00+00","4370",,"[revenue]"
"1","20/12/2019 00:00:00+00","64264.22",,"[revenue, sales]"
"1","20/12/2019 00:00:00+00","1150",,"[revenue, sales]"
"1","20/12/2019 00:00:00+00","3",,"[revenue, sales]"
"1","20/12/2019 00:00:00+00","-15583.01",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-34.71",,"[expenditure]"
"1","20/12/2019 00:00:00+00","-4",,"[expenditure]"
"1","20/12/2019 00:00:00+00","-4",,"[expenditure]"
"1","20/12/2019 00:00:00+00","-586.43",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-3",,"[expenditure]"
"1","20/12/2019 00:00:00+00","-95.2",,"[expenditure, credit, material-supply]"
"1","20/12/2019 00:00:00+00","-15.58",,"[expenditure, material-supply]"
"1","20/12/2019 00:00:00+00","-3",,"[expenditure]"
"1","23/12/2019 00:00:00+00","-1418.4",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-3096",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-522.23",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-8105.99",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-30",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-1891.78",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-1121.3",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-1671",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-1176.6",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-1182.29",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-9006.78",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-1485.7",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-30",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-719.92",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-97",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-778.47",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-12485.23",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-3086.37",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-1577.19",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-2132.9",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-686.8",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-95",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-0.13",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-676.88",,"[expenditure]"
"1","23/12/2019 00:00:00+00","-2",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-23700.32",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-4325.7",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-3180.99",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-4163.98",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-6607.52",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-1639",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-635",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-470.6",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-2792.5",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-100",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-3640",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-11585.15",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-120",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-873.5",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-4398.41",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-4642.76",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","7230",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","122.11",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","135",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","9954.16",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","30000",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","1009.54",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","4361.99",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","971.45",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","5771.54",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","280",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","2830",,"[revenue]"
"1","23/12/2019 00:00:00+00","22766.25",,"[revenue, sales]"
"1","23/12/2019 00:00:00+00","338",,"[revenue]"
"1","23/12/2019 00:00:00+00","29961.02",,"[revenue]"
"1","23/12/2019 00:00:00+00","-8321.57",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-325.24",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-275.34",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-47.6",,"[expenditure, material-supply, cash]"
"1","23/12/2019 00:00:00+00","399250.36",,"[revenue]"
"1","23/12/2019 00:00:00+00","4734",,"[revenue]"
"1","23/12/2019 00:00:00+00","-320",,"[expenditure, credit, material-supply]"
"1","23/12/2019 00:00:00+00","-10",,"[expenditure, credit, material-supply]"
"1","23/12/2019 00:00:00+00","-10",,"[expenditure, credit, material-supply]"
"1","23/12/2019 00:00:00+00","-10",,"[expenditure, administration, credit, material-supply]"
"1","23/12/2019 00:00:00+00","-10",,"[expenditure, administration, credit, material-supply]"
"1","23/12/2019 00:00:00+00","-75",,"[expenditure, credit, material-supply]"
"1","23/12/2019 00:00:00+00","-87.5",,"[expenditure, credit, material-supply]"
"1","23/12/2019 00:00:00+00","-40",,"[expenditure, credit, material-supply]"
"1","23/12/2019 00:00:00+00","-120",,"[expenditure, credit, material-supply]"
"1","23/12/2019 00:00:00+00","-4",,"[expenditure, material-supply]"
"1","23/12/2019 00:00:00+00","-4",,"[expenditure]"
"1","23/12/2019 00:00:00+00","-29.96",,"[expenditure]"
"1","23/12/2019 00:00:00+00","-5",,"[expenditure]"
"1","23/12/2019 00:00:00+00","-121",,"[expenditure]"
"1","24/12/2019 00:00:00+00","-3406",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-2865.2",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-4198.02",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-3696.5",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-709.69",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-5413",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-2888.19",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-2805.16",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-1787",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-9040",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-1923.77",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-1598.49",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-1722.31",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-1011.9",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-1748.49",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-6704",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-589.2",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-5160.7",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-2778.98",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-1263.51",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-578.1",,"[expenditure]"
"1","24/12/2019 00:00:00+00","-0.39",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-0.41",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-0.09",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-173.74",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-849.95",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-417.1",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-275.01",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-101.38",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-957.8",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-4112.59",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-915.06",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","-294.1",,"[expenditure, material-supply]"
"1","24/12/2019 00:00:00+00","10350",,"[revenue]"
"1","24/12/2019 00:00:00+00","9840",,"[revenue]"
"1","24/12/2019 00:00:00+00","10150",,"[revenue]"
"1","24/12/2019 00:00:00+00","1161.93",,"[revenue, sales]"
"1","24/12/2019 00:00:00+00","1552.41",,"[revenue, sales]"
"1","24/12/2019 00:00:00+00","9095.42",,"[revenue, sales]"
"1","24/12/2019 00:00:00+00","3909.6",,"[revenue, sales]"
"1","24/12/2019 00:00:00+00","1100",,"[revenue]"
"1","24/12/2019 00:00:00+00","8260",,"[revenue]"
"1","24/12/2019 00:00:00+00","7370",,"[revenue]"
"1","24/12/2019 00:00:00+00","5930",,"[revenue]"
"1","24/12/2019 00:00:00+00","15409.22",,"[revenue, sales]"
"1","24/12/2019 00:00:00+00","11282.77",,"[revenue, sales]"
"1","24/12/2019 00:00:00+00","-24.62",,"[expenditure]"
"1","24/12/2019 00:00:00+00","-3",,"[expenditure]"
"1","24/12/2019 00:00:00+00","-3",,"[expenditure]"
"1","27/12/2019 00:00:00+00","-3218.13",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-929.95",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2187.61",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-6609.07",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-4498.37",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-955.03",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-467.94",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1054.03",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2107.4",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-8950.12",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-6556.32",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1801",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-16290.5",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1127.5",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1915",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1963",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-642.99",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-990",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-572.32",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-9126.91",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2952.44",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1447.52",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2282.5",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-3842",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2236.61",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-8171",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-3067",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1712.4",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-3326",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2933.8",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2418.64",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1404.83",,"[expenditure, material-supply]"
